Zone_id	Zone_ordinal	Dest_eligible	External	popcent_x	popcent_y	empcent_x	empcent_y
367	367	1	0	1275996.73366193	237382.9396973	1275670.33111738	237534.986753394
368	368	1	0	1277616.44066714	239126.169489499	1277043.33332081	238886.068625109
369	369	1	0	1277734.25531235	237364.840424269	1278016.3247754	237165.940168913
370	370	1	0	1278681.70908626	237473.305453682	1279334.68252953	237026.15079177
371	371	1	0	1280379.99935981	232665.999883667	1279899.99997156	234838.999994781
372	372	1	0	1281360.39701915	234273.022331925	1280949.62184336	233851.033612463
373	373	1	0	1283949.32494951	236385.962938295	1284138.26359698	235840.043932808
374	374	1	0	1278800.45225488	235846.527637006	1278592.94110126	236096.470574347
375	375	1	0	1278762.88459079	234412.442303184	1278569.99872143	234144.999765855
376	376	1	0	1277759.23766243	236213.448429434	1278016.62498402	236019.03749705
377	377	1	0	1277662.06895671	235140.103446654	1277619.99993276	234905.210513952
378	378	1	0	1276008.40424853	234877.117020027	1276439.74575189	235052.457625127
379	379	1	0	1274572.04999363	235883.789998821	1274693.18176024	235999.909080182
380	380	1	0	1273984.26665817	233699.099998442	1274628.14810094	233614.999991348
381	381	1	0	1273535.37777212	235615.311110064	1273582.59738606	234835.415581366
382	382	1	0	1272747.1303056	235761.455343725	1272635.47306947	234965.724890488
383	383	1	0	1272126.52732914	236301.971060713	1272264.80176099	235182.700440321
384	384	1	0	1268390.76601495	235379.097492708	1268552.6722325	234809.538621884
385	385	1	0	1267236.78015441	235386.958170977	1267336.22922024	234755.99300067
386	386	1	0	1265607.82672355	235778.615271313	1265204.19354599	235735.34724813
387	387	1	0	1263812.92340748	235656.337648074	1264472.73153427	235716.182883663
388	388	1	0	1261834.62301462	236132.325396591	1261999.99997824	236188.499995928
389	389	1	0	1260570.86704959	236803.947976422	1260233.01309769	236602.331877213
390	390	1	0	1256858.26013301	234296.374999604	1256858.26013301	234296.374999604
391	391	1	0	1256915.30209463	236449.254007107	1256570.06023339	236203.614456408
392	392	1	0	1255372.80235618	235874.790559776	1254573.78946048	236816.094734349
393	393	1	0	1253862.80334203	236210.732216585	1253492.20586392	236285.220584761
394	394	1	0	1260471.46408492	233245.624308748	1260471.46408492	233245.624308748
395	395	1	0	1261383.64620483	234561.090251861	1260630.65501633	234718.288208582
396	396	1	0	1262527.87233851	233343.664133384	1262533.33330528	233585.11110592
397	397	1	0	1264329.0124727	233852.746361503	1263857.69230456	233820.131513067
398	398	1	0	1263908.22096509	232151.560243483	1264377.20081085	231997.815010048
399	399	1	0	1265382.36301153	233810.854451654	1265344.68082414	233990.319143958
400	400	1	0	1265460.23368149	232362.085414801	1265183.8170949	231778.397613853
401	401	1	0	1267329.57446674	233694.10744656	1266795.19994933	233629.959990655
402	402	1	0	1267207.69709412	232411.274896024	1267324.66813879	232009.493362319
403	403	1	0	1268341.90730612	233124.308377481	1268456.96596914	232800.817138076
404	404	1	0	1269013.587443	234438.787742725	1269013.587443	234438.787742725
405	405	1	0	1270726.07499841	232921.278749709	1270726.07499841	232921.278749709
406	406	1	0	1272434.99992047	234064.249985371	1271425.63876627	232765.986183373
407	407	1	0	1273133.47412748	232391.263991307	1273338.69791003	232580.723957122
408	408	1	0	1274143.28793526	231943.47470772	1274111.78293586	231519.379843167
409	409	1	0	1275157.28996944	231719.227641648	1275303.51347905	232211.891885616
410	410	1	0	1276255.07399307	233002.513741579	1276130.68180851	232898.606058842
411	411	1	0	1277591.20805083	232973.035793662	1277604.09088973	232720.424238898
412	412	1	0	1278658.50694	232593.868054748	1278348.01270301	232463.925589626
413	413	1	0	1279466.15852878	232114.554876633	1279326.66645345	232036.833294661
414	414	1	0	1281395.3011971	231830.150601013	1281253.24320861	231939.999993731
415	415	1	0	1282788.97296604	232931.972971714	1282637.77763526	232226.999974197
416	416	1	0	1284202.6352911	234266.268234743	1284144.13264979	233830.818876955
417	417	1	0	1282945.39923467	229243.250949699	1283057.9761752	229308.916663937
418	418	1	0	1281719.12547041	229805.680607491	1281691.78403154	230481.380280608
419	419	1	0	1280359.21985362	230507.549644573	1279941.46066697	230737.601122299
420	420	1	0	1279388.79031226	230930.588707815	1279520.65692497	230901.700728242
421	421	1	0	1279169.20634244	229993.661374445	1279483.99994882	230497.83999078
422	422	1	0	1278520.05813582	230396.136627237	1278622.85705153	230604.357126385
423	423	1	0	1277511.90593743	230862.831682597	1277258.47327757	230519.160304464
424	424	1	0	1276312.13819912	230656.780964497	1275806.87782228	230382.171944659
425	425	1	0	1275021.83506592	230573.197622414	1275448.32199257	230346.850339614
426	426	1	0	1274114.02222081	230429.744444188	1273700.56603373	230349.893081037
427	427	1	0	1273130.18288129	230704.014630409	1273410.86183136	230515.482899821
428	428	1	0	1272318.530734	231292.729135317	1272412.142842	231330.035711532
429	429	1	0	1272262.75014903	229813.908328203	1272431.89998728	229699.589997703
430	430	1	0	1270977.5541776	230996.900928435	1271065.07238817	230965.13081684
431	431	1	0	1270802.00408738	229960.077709141	1271233.44386685	229989.351977535
432	432	1	0	1270159.99992062	230997.999985563	1269687.94871614	231034.736466907
433	433	1	0	1269879.33038454	229741.804169154	1269879.33038454	229741.804169154
434	434	1	0	1268709.99989427	230607.999980783	1268609.05262935	230877.878946963
435	435	1	0	1268699.99997463	230041.999995399	1268879.63934934	229726.926259825
436	436	1	0	1267179.99995474	230442.142848913	1267179.99995474	230442.142848913
437	437	1	0	1267769.99985914	230079.999974436	1267573.51631953	229739.035608138
438	438	1	0	1266124.0760861	230641.181385713	1266124.0760861	230641.181385713
439	439	1	0	1266836.46451449	229523.597419059	1266836.46451449	229523.597419059
440	440	1	0	1265077.47251357	231173.439557899	1264999.79320345	231039.802067606
441	441	1	0	1265087.72887101	229806.894365793	1264890.68877228	229772.122448393
442	442	1	0	1263543.74999865	231345.520298898	1263939.73632378	231023.994883813
443	443	1	0	1264417.79220545	230119.150277866	1264088.99843473	230251.066249288
444	444	1	0	1263226.642335	230545.946471879	1263226.642335	230545.946471879
445	445	1	0	1264839.99999738	228173.999999528	1264839.99999738	228173.999999528
446	446	1	0	1264478.19327598	229125.457982953	1264478.19327598	229125.457982953
447	447	1	0	1265361.45972942	228894.187919079	1265293.6392365	228995.15189801
448	448	1	0	1265593.15270313	229033.999998872	1265850.98445377	229155.658030692
449	449	1	0	1266665.29656476	226688.76170632	1266665.29656476	226688.76170632
450	450	1	0	1265709.99998759	227761.999997767	1265709.99998759	227761.999997767
451	451	1	0	1265741.72972802	228123.966215908	1265917.02701847	227874.756755217
452	452	1	0	1265967.85713893	228327.94099308	1266090.71110548	228228.813332319
453	453	1	0	1266287.17702743	228515.535884074	1266026.62004514	228633.009323743
454	454	1	0	1266609.99999461	228522.999999028	1266207.62727806	228971.663472215
455	455	1	0	1266663.06722157	229079.239494836	1266620.98589765	228984.084503817
456	456	1	0	1267065.73769973	229034.942622012	1267087.29164027	229153.458328559
457	457	1	0	1266447.87356176	227109.425287095	1266447.87356176	227109.425287095
458	458	1	0	1266586.84072776	227313.906004628	1266543.33331414	227350.939390495
459	459	1	0	1266702.51700249	227686.207482219	1266654.38311277	227776.188310949
460	460	1	0	1266898.0506297	227901.215189296	1266985.27868437	227894.147540236
461	461	1	0	1267406.82202853	227926.915253272	1266891.49054364	228321.471634896
462	462	1	0	1267185.11827684	228530.883870476	1267329.86910884	228423.286212715
463	463	1	0	1267458.93805123	228710.640117657	1267684.47057332	228421.117644372
464	464	1	0	1267529.99999644	229077.999999357	1267759.86504081	228871.006530157
465	465	1	0	1268165.96666244	228869.726665904	1268165.96666244	228869.726665904
466	466	1	0	1268519.59457745	229112.581077985	1268519.59457745	229112.581077985
467	467	1	0	1267006.11938407	226920.104474225	1266942.55458377	226774.787117656
468	468	1	0	1267447.65733823	227031.171327878	1267552.08859957	226877.601264387
469	469	1	0	1267650.17093475	227309.897434926	1267559.05659182	227302.443394082
470	470	1	0	1267822.9447775	227531.177912715	1267897.31292373	227457.276643733
471	471	1	0	1268034.01273616	227738.575371066	1268259.87931911	227620.036752481
472	472	1	0	1268201.22698608	228055.453986331	1268297.60354654	227897.556212344
473	473	1	0	1268509.99995908	228103.999992642	1268446.97872205	228303.014893374
474	474	1	0	1268571.11674912	228489.922165434	1268571.11674912	228489.922165434
475	475	1	0	1268943.88887714	228695.675923808	1268943.88887714	228695.675923808
476	476	1	0	1269352.66665256	228764.277775236	1269352.66665256	228764.277775236
477	477	1	0	1269779.99999686	229145.999999433	1269779.99999686	229145.999999433
478	478	1	0	1267629.99999454	226014.999999026	1268778.18538785	224160.933228418
479	479	1	0	1268339.99995626	225599.999992221	1268179.13357172	225953.512634971
480	480	1	0	1267985.15266692	226489.41602967	1268036.73963935	226429.111805921
481	481	1	0	1268233.8461507	226728.086848073	1268264.53756859	226613.098265241
482	482	1	0	1268524.74613407	226805.880794201	1268559.59612073	226797.07754406
483	483	1	0	1268557.67854878	227354.053567369	1268529.23072044	227311.038452796
484	484	1	0	1268819.67740571	227492.25806207	1268771.27272343	227445.236362947
485	485	1	0	1269117.74119741	227678.529492351	1269117.74119741	227678.529492351
486	486	1	0	1269519.99999653	227803.999999378	1269515.27377339	227653.249279211
487	487	1	0	1269249.99996154	228294.999993082	1269784.63189795	227817.631901142
488	488	1	0	1269899.99999332	228323.999998798	1269888.45108351	228172.845108076
489	489	1	0	1270033.46936184	228455.714281052	1270003.47820565	228509.7391205
490	490	1	0	1270028.40658643	228891.543954786	1270089.60524645	228928.526312777
491	491	1	0	1270570.079355	228945.492061675	1270570.079355	228945.492061675
492	492	1	0	1269376.84614408	227139.338459791	1269376.84614408	227139.338459791
493	493	1	0	1269989.99998046	227788.999996496	1270046.59076897	227613.642256364
494	494	1	0	1270259.99998677	227731.999997628	1270259.99988452	227923.818161098
495	495	1	0	1270559.99997407	228410.999995339	1270473.77838213	228063.296094252
496	496	1	0	1271109.82974796	228287.331541014	1271109.82974796	228287.331541014
497	497	1	0	1271103.03135446	228888.059232652	1271362.89719494	228632.230529358
498	498	1	0	1268587.39124919	225856.47825105	1268526.44577931	225959.451806548
499	499	1	0	1268712.22220941	226136.44444216	1268682.47311601	226203.655913573
500	500	1	0	1269027.99998187	226226.199996768	1269135.1612874	226111.304146944
501	501	1	0	1269315.25237492	226399.974465491	1269315.25237492	226399.974465491
502	502	1	0	1269659.9999471	226343.999990569	1269451.57646909	226821.989411498
503	503	1	0	1269899.99998413	226798.999997165	1269928.70967697	226715.792981132
504	504	1	0	1270134.5341536	226865.621116603	1270134.5341536	226865.621116603
505	505	1	0	1270203.99644704	227301.200710379	1270203.99644704	227301.200710379
506	506	1	0	1270629.99999266	227195.999998687	1270606.47051349	227393.647045447
507	507	1	0	1271259.99998522	228030.999997348	1271259.99998522	228030.999997348
508	508	1	0	1268479.99996376	225391.99999356	1268461.28742135	225327.18862208
509	509	1	0	1268907.14835979	225174.942196098	1268871.94267314	225315.339171616
510	510	1	0	1268899.99996979	225710.999994626	1269186.67178995	225348.145272694
511	511	1	0	1269464.10179451	225556.428143375	1269464.10179451	225556.428143375
512	512	1	0	1269633.77574225	225870.243706835	1269633.77574225	225870.243706835
513	513	1	0	1270139.99999741	225606.99999954	1270105.41625165	225671.255057968
514	514	1	0	1270161.30511436	226244.869047569	1270161.30511436	226244.869047569
515	515	1	0	1270660.14199952	226117.307861188	1270660.14199952	226117.307861188
516	516	1	0	1270640.46874876	226635.046874779	1270640.46874876	226635.046874779
517	517	1	0	1270640.46874876	226635.046874779	1270640.46874876	226635.046874779
518	518	1	0	1268959.39999577	224587.029999251	1268959.39999577	224587.029999251
519	519	1	0	1269194.60898291	224735.455906448	1269307.25409316	224615.499999079
520	520	1	0	1269582.43536174	224700.567973124	1269582.43536174	224700.567973124
521	521	1	0	1269814.43898639	224976.767321584	1269814.43898639	224976.767321584
522	522	1	0	1270059.99936497	225013.999887493	1270031.1624641	225101.203781355
523	523	1	0	1270358.35328961	225150.979041242	1270358.35328961	225150.979041242
524	524	1	0	1270684.40328957	225361.999999536	1270684.40328957	225361.999999536
525	525	1	0	1270759.99999856	225724.999999744	1270759.99999856	225724.999999744
526	526	1	0	1269239.9999332	224106.999988205	1269308.31818066	223987.215454342
527	527	1	0	1269512.28245183	224126.786019652	1269512.28245183	224126.786019652
528	528	1	0	1269845.48223301	224219.985161959	1269845.48223301	224219.985161959
529	529	1	0	1270091.33749503	224445.361710135	1270091.33749503	224445.361710135
530	530	1	0	1270424.44813243	224608.203596065	1270424.44813243	224608.203596065
531	531	1	0	1270693.57933486	224703.100368838	1270693.57933486	224703.100368838
532	532	1	0	1271109.99997846	224757.999996191	1271006.1538431	224875.963941767
533	533	1	0	1269567.67440384	223542.895346238	1269567.67440384	223542.895346238
534	534	1	0	1269989.9999365	223196.19998884	1269928.43881589	223485.297467883
535	535	1	0	1270078.73583205	223831.177855177	1270078.73583205	223831.177855177
536	536	1	0	1270495.49716955	223781.073564896	1270495.49716955	223781.073564896
537	537	1	0	1270629.99998866	224293.999997997	1270650.86556052	224019.384898505
538	538	1	0	1271049.99999947	224112.999999906	1271049.99999947	224112.999999906
539	539	1	0	1271278.13535038	224419.86464931	1271278.13535038	224419.86464931
540	540	1	0	1270322.53333051	223331.631110615	1270322.53333051	223331.631110615
541	541	1	0	1270678.82351446	223585.117644428	1270788.24406335	223304.583103135
542	542	1	0	1270995.55552025	223558.333327123	1270995.55552025	223558.333327123
543	543	1	0	1271298.49666863	223686.480494554	1271298.49666863	223686.480494554
544	544	1	0	1271504.95838212	223882.813317346	1271504.95838212	223882.813317346
545	545	1	0	1271439.99989405	223382.999981385	1271610.18867625	223183.797169285
546	546	1	0	1271439.99989405	223382.999981385	1271610.18867625	223183.797169285
547	547	1	0	1272048.99766603	228939.058274525	1272116.99993639	228908.899988555
548	548	1	0	1271873.92045093	228307.894885715	1271943.77482601	228313.258276634
549	549	1	0	1272641.40672394	229099.366971776	1272697.34041199	229327.627657135
550	550	1	0	1272520.14778236	228508.720619121	1272690.73784612	228139.054687302
551	551	1	0	1273156.39853515	229279.875685138	1273314.27884003	229407.293268128
552	552	1	0	1273079.31033934	228440.465516257	1273399.99999863	228604.999999754
553	553	1	0	1274214.69956808	229068.937767749	1273957.028035	228432.560747237
554	554	1	0	1275054.82378714	228855.487885211	1275052.45210239	228658.850573837
555	555	1	0	1276383.99678768	229317.544140884	1275828.99107668	229350.100205745
556	556	1	0	1276037.20890192	228427.393835225	1275965.88005049	228312.140808047
557	557	1	0	1277287.9029714	229168.352112317	1277229.32582835	228740.887637879
558	558	1	0	1278807.58561425	229079.585616046	1278332.80302062	228867.439392206
559	559	1	0	1280425.11193552	228887.92537228	1280476.66623984	229495.999923501
560	560	1	0	1282053.37254399	227972.180391263	1282121.11103988	227995.055542889
561	561	1	0	1280522.77945232	227608.66465188	1281115.27775998	227212.791663511
562	562	1	0	1278865.89080092	227651.979884403	1278559.99992009	227382.812485789
563	563	1	0	1277454.09555878	227822.624572601	1277664.78021627	228563.58791146
564	564	1	0	1276208.70337251	227707.07637615	1276063.15151128	227593.190908401
565	565	1	0	1275177.63887118	227779.972219059	1274902.72726591	227631.508020173
566	566	1	0	1274038.79309247	227484.741377349	1274113.39892552	227368.05992824
567	567	1	0	1273078.8652392	227457.262409734	1273287.95976646	227540.97701084
568	568	1	0	1272551.35972242	227534.170395478	1272487.73892477	227560.449882919
